,IDX,RA_ICRS,DE_ICRS,Source,Plx,PM,pmRA,pmDE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,BR_RP,BP_G,G_RP,pscol,Teff,Dist,Rad,Lum_Flame,Mass_Flame,Age_Flame,z_Flame,SpType_ELS
234610,48937,51.74040385175,33.48880930833,124918853223149952,1.174,2.321,-1.32,-1.909,13.851471,0.002769,14.24044,0.003127,13.275019,0.003833,13.10076,0.088182,0.965422,0.388969,0.576452,,6443.1,847.8467,1.3783,2.7679732,1.251,1.949,0.52679473,F      
194557,8884,43.11632694572,13.69450541818,32164121022310656,1.0888,9.949,9.86,1.325,14.242553,0.002774,14.600078,0.003234,13.711994,0.004035,13.379235,0.088034,0.888083,0.357525,0.530559,,5955.5,1027.2955,1.3735,1.5944595,1.064,5.428,0.4010113,F      
6335,6335,61.28736926732,36.72866049137,225471837286054656,1.1561,3.282,2.904,-1.531,12.528607,0.002762,12.802506,0.002874,12.094682,0.003805,11.92063,0.018272,0.707825,0.273899,0.433926,,7818.3,949.1425,2.1252,10.466079,1.688,1.012,0.25111163,A      
423380,37707,49.32070039844,29.13011549644,122189556124524800,0.2316,2.2,-1.089,-1.911,14.958949,0.002776,15.751602,0.004284,14.087933,0.003958,13.633188,0.070259,1.66367,0.792653,0.871017,,5068.3,2467.1128,5.0434,15.203376,1.8,1.591,0.18551078,K      
222783,37110,33.56371076146,21.74370804928,99631455877033216,2.5286,17.935,17.924,-0.611,12.124956,0.002771,12.455445,0.002877,11.62384,0.003793,11.418674,0.015251,0.831605,0.330489,0.501116,,6301.0,391.9105,1.2555,2.1707652,1.195,1.978,0.54824454,F      
310804,25131,26.84561312786,19.81195871155,95574983820579840,1.4983,12.519,-0.159,-12.518,12.411619,0.002775,12.810238,0.00286,11.842949,0.003833,11.606665,0.03471,0.967289,0.398619,0.56867,,5264.6,676.4597,2.4563,3.9552288,1.251,4.9,0.22623038,G      
406651,20978,55.7504398027,24.64847812243,68314242278638976,0.2908,2.837,2.576,-1.189,13.714061,0.002762,14.394341,0.003188,12.915957,0.00384,12.581475,0.042742,1.478384,0.680281,0.798103,,5090.5,2557.3557,7.9058,49.35109,2.6,0.558,0.13608538,K      
381695,96022,63.08686379674,47.60631245046,246167704137823104,0.392,1.791,1.791,0.011,15.662808,0.002794,17.06766,0.005187,14.515142,0.003996,13.900482,0.15301,2.552517,1.404851,1.147666,,5267.5,1253.327,3.7551,10.093289,1.64,2.092,0.22972222,G      
150173,50173,40.32316932402,57.91631864659,463942887013196928,0.2713,1.207,-1.071,0.557,15.7688,0.002784,16.246399,0.005471,15.110631,0.004096,,,1.135768,0.477599,0.658169,,9867.1,3744.8823,2.4331,52.286106,2.491,0.365,0.47503436,B      
428614,42941,40.47680459751,32.02359039548,133497105506484864,0.069,1.929,-1.051,-1.617,14.59999,0.002771,15.161716,0.003344,13.882386,0.003861,13.495376,0.086622,1.27933,0.561727,0.717604,,5567.4,2977.5156,4.8411,14.85298,1.753,1.714,0.25113305,K      
471859,86186,66.95435603967,38.47556798382,179188101470677760,0.2905,2.968,0.941,-2.815,14.516197,0.002778,15.561822,0.003699,13.499714,0.003835,13.098869,0.074104,2.062108,1.045625,1.016483,,5800.4,2052.0588,6.5349,67.728195,2.8,0.455,0.23088557,K      
389942,4269,38.98368659912,7.31214947368,19347595013577984,0.8475,18.197,16.781,-7.038,11.343977,0.002768,11.965244,0.00291,10.590063,0.003819,10.278614,0.017466,1.375181,0.621267,0.753914,,4790.0,1262.4166,10.9611,45.50003,2.802,0.455,0.09502319,K      
408596,22923,56.22209963876,28.84163743624,71923801513619072,0.3003,0.819,0.77,-0.28,14.178919,0.002771,14.792097,0.003135,13.426021,0.003841,13.122211,0.065839,1.366077,0.613178,0.752898,,4940.3,1569.422,3.6431,22.10932,2.152,0.948,0.14767501,K      
441065,55392,68.64172482722,27.84505468935,151930383583957504,0.1932,1.39,1.17,-0.75,15.365419,0.00279,16.40566,0.004885,14.36364,0.003987,13.864441,0.178703,2.042021,1.040241,1.00178,,5204.5,1841.7246,4.1872,11.510349,1.68,1.949,0.21544477,K      
291204,5531,41.4091072742,12.29806179995,25599040172060544,2.0031,8.725,-7.954,-3.586,13.762358,0.00277,14.184602,0.002962,13.176554,0.003832,13.040251,0.103629,1.008048,0.422244,0.585804,,5356.5,462.2604,0.8938,0.67246765,0.855,13.103,0.61503536,G      
198757,13084,54.21965439706,16.05027733919,42482453534820864,0.8435,6.243,-2.097,-5.88,14.234998,0.002767,14.599751,0.003017,13.697997,0.004096,13.532985,0.123282,0.901753,0.364753,0.537001,,6202.4,1071.4062,1.374,2.732126,1.196,3.866,0.5340615,F      
207696,22023,46.11657102916,18.62713723765,59745542003683584,0.9429,56.259,38.428,-41.09,14.020911,0.002779,14.355844,0.003359,13.500373,0.003861,13.327193,0.129104,0.855471,0.334932,0.520538,,6264.2,1038.7076,1.494,2.9650998,1.224,3.512,0.31796658,F      
435134,49461,45.52377775759,39.58841260451,143604572301044608,0.0935,1.481,-0.608,-1.35,14.150517,0.002764,14.646323,0.002984,13.494742,0.003853,13.210818,0.07205,1.151581,0.495806,0.655775,,5489.3,6065.6245,10.7796,95.45473,2.9,0.413,0.16442496,K      
610068,24395,208.80079580859,-50.27357638889,6093516947498807552,0.2928,6.467,-2.183,-6.088,16.521399,0.002872,16.475422,0.004156,16.579538,0.005375,,,-0.104116,-0.045977,-0.05814,,19720.0,16496.87,1.8406,503.46576,,,1.5816902,O      
191709,6036,41.92678518212,10.74660014776,22284901671873024,2.359,13.974,8.949,-10.733,11.826593,0.002767,12.237446,0.002903,11.241731,0.003824,11.011196,0.022925,0.995715,0.410852,0.584863,,5698.8,439.9246,2.0016,3.4232724,1.14,6.74,0.32234105,F      
97378,97378,107.76716971642,1.04172553317,3114420909642734848,0.5087,0.603,0.39,-0.46,13.992405,0.002787,14.212936,0.003129,13.630771,0.003869,13.668952,0.142232,0.582166,0.220531,0.361634,,7273.6,1943.965,2.0048,8.966629,1.623,1.158,0.47427276,A      
467817,82144,65.04520094965,33.92375120281,175851908314306560,0.1275,1.769,1.316,-1.182,13.783204,0.002772,14.596278,0.003147,12.899113,0.003943,12.558832,0.048508,1.697166,0.813074,0.884091,,4671.7,3470.2036,13.6611,228.98091,3.801,0.202,0.10935462,K      
25788,25788,23.01846585586,68.86658756481,532098417355759488,1.4488,6.749,-6.439,2.02,11.146029,0.002769,11.440328,0.002845,10.688233,0.003786,10.510862,0.010964,0.752094,0.294299,0.457795,,8859.1,613.5954,2.4933,43.00796,2.322,0.556,0.570883,A      
599260,13587,79.53149914193,-69.3376955533,4658191722527913600,-0.0178,1.872,1.833,0.381,16.003927,0.002936,15.951325,0.006497,15.936759,0.007853,,,0.014566,-0.052602,0.067168,,24518.0,18634.287,2.4973,,,,,O      
212574,26901,52.01734818507,23.61826214858,68688625987425920,1.2418,11.865,8.491,8.288,13.506969,0.002764,13.91542,0.002956,12.923314,0.003824,12.682381,0.030474,0.992106,0.40845,0.583655,,5603.4,765.7535,1.6451,2.4906263,1.038,9.585,0.49104768,F      
173126,73126,16.34449018577,62.98575565466,523281090023128064,0.2187,1.525,-1.508,-0.23,15.906203,0.002774,16.42306,0.004395,15.213322,0.004061,,,1.209738,0.516856,0.692882,,9747.3,3982.306,2.6091,63.111546,2.553,0.392,0.4539108,B      
393030,7357,41.89206942988,15.91263025999,33561291063532032,0.6005,1.189,-1.072,-0.514,14.594268,0.002768,15.073964,0.003969,13.947193,0.00401,13.677764,0.167333,1.126771,0.479696,0.647075,,5186.8,1352.6659,2.0436,3.612312,1.16,6.534,0.25089,K      
340090,54417,69.57394659217,32.76930462249,171922425554468480,0.5751,2.818,0.567,2.76,14.109333,0.002781,15.416953,0.003198,12.99063,0.00399,12.464414,0.0322,2.426323,1.30762,1.118703,,5864.5,1610.4954,8.3335,68.16715,2.672,0.503,0.13530627,G      
362747,77074,86.4745704829,48.45465244092,210800091561376896,1.317,10.291,2.716,-9.927,14.62942,0.002775,15.0998,0.003114,13.993628,0.003889,13.824666,0.082463,1.106173,0.47038,0.635793,,5468.5,724.8527,1.0043,0.8528831,0.878,13.17,0.6154364,G      
412684,27011,37.47737698966,22.54037556161,89444691099738240,1.914,16.882,6.889,-15.413,13.989779,0.002766,14.439187,0.00298,13.374829,0.003817,13.059646,0.063261,1.064358,0.449409,0.614949,,5450.6,483.4706,0.8731,0.6769444,0.888,9.433,0.58590144,K      
32787,32787,136.97295690985,48.16566866381,1012415910125769984,1.0802,12.93,-6.131,-11.384,11.777773,0.002792,11.882139,0.002958,11.574155,0.003855,11.461815,0.017443,0.307984,0.104366,0.203618,,7599.9,936.4553,2.1261,11.930213,1.734,1.008,0.34546518,A      
604578,18905,126.12274960815,-39.23981531123,5528130609447711360,0.225,4.472,-2.714,3.554,12.383791,0.003528,12.917825,0.0071,11.670418,0.007644,,,1.247407,0.534034,0.713373,,20379.9,4891.4043,10.94,,,,,O      
397696,12023,64.9622806786,19.11002828845,47826767240061952,3.1113,7.197,5.416,-4.739,13.582665,0.002772,14.181631,0.003121,12.840691,0.003851,12.524044,0.026922,1.340941,0.598967,0.741974,,5454.2,302.9069,0.8286,0.597495,0.918,4.488,0.67661726,K      
35757,35757,324.12333773525,23.76666059363,1797210888709607296,0.5226,4.159,4.051,-0.945,11.911437,0.002812,12.053903,0.00335,11.6599,0.003982,11.552362,0.023845,0.394003,0.142466,0.251537,,8331.2,1597.6686,3.4564,63.23117,2.495,0.56,0.42586058,A      
458625,72952,61.55396485551,30.22705745983,167405288192102400,0.9439,2.566,-2.545,-0.326,12.193916,0.002763,13.155756,0.002928,11.222651,0.003812,10.793438,0.008572,1.933106,0.96184,0.971266,,5542.1,1201.0419,10.2594,62.926933,2.782,0.456,0.13491203,K      
360243,74570,75.85546404912,46.50891805953,206929157798966144,0.8022,8.852,-0.179,-8.85,14.285929,0.002777,14.708199,0.003182,13.691278,0.003884,13.535969,0.084111,1.016921,0.42227,0.594651,,5619.3,1131.4773,1.7187,2.9382436,1.088,8.051,0.4988255,G      
182709,82709,297.32187272218,15.19732942379,1819740195530699776,2.0248,3.764,0.141,3.762,9.471808,0.002781,9.574944,0.002809,9.254433,0.003785,,,0.320511,0.103135,0.217376,,10550.8,472.202,2.6323,86.53817,2.802,0.289,0.7219795,B      
447191,61518,74.05642714717,29.63660232163,156793695312730496,4.2029,14.539,6.33,-13.089,14.888647,0.002776,15.896857,0.003563,13.901619,0.003944,13.467892,0.065496,1.995238,1.00821,0.987028,,4428.9,247.5274,0.7134,0.15910132,0.7,8.777,0.66340566,K      
38021,38021,305.05741265399,22.27496384755,1829464929180661632,1.4003,3.52,3.43,-0.793,12.645254,0.002778,12.722061,0.002848,12.108472,0.003817,11.943056,0.031372,0.613589,0.076807,0.536782,,6488.3,2610.076,5.7866,4.787651,1.554,0.316,0.46443793,A      
245673,60000,42.83312394461,37.8093122231,141580886790219648,0.6215,2.983,-1.073,-2.784,14.129229,0.002772,14.450688,0.003108,13.637323,0.003842,13.426052,0.08872,0.813365,0.32146,0.491905,,5768.1,1374.1235,1.8334,4.0631423,1.193,5.625,0.5020914,F      
66860,66860,324.08869690536,51.30561897846,2171535778405959680,0.8803,1.955,1.673,-1.012,11.628059,0.002765,11.815697,0.002842,11.303465,0.003794,11.13486,0.014302,0.512232,0.187637,0.324595,,9094.4,1122.3522,2.9895,52.132973,2.428,0.501,0.47283447,A      
339195,53522,62.93718442457,33.55654934784,169967115927585920,1.111,9.012,0.613,-8.991,14.751097,0.002763,15.212625,0.003021,14.117991,0.003841,13.749096,0.071353,1.094633,0.461528,0.633105,,5806.5,719.4156,0.9162,1.2518058,0.992,7.622,0.5450714,G      
135730,35730,0.27701832715,60.99798484613,429386404788696448,0.2883,3.892,-3.475,-1.753,15.000378,0.002767,15.362895,0.003482,14.43655,0.003934,,,0.926345,0.362517,0.563828,,10268.7,4002.318,3.0526,57.46096,2.568,0.308,0.4579236,B      
104467,4467,80.02082186103,37.67666621206,187487593196567808,0.0468,0.377,0.07,-0.37,17.257324,0.003063,17.85924,0.01453,16.309288,0.012797,,,1.549952,0.601915,0.948036,,9658.9,2704.7017,1.2566,11.967585,,,0.68545485,B      
5000,5000,71.38817942385,40.79456602301,203298879642224640,1.8933,3.305,1.864,-2.729,11.219099,0.002789,11.45015,0.002833,10.838823,0.003798,10.671328,0.008627,0.611326,0.23105,0.380276,,8148.6,426.8141,1.5787,13.954681,1.821,0.707,0.34188342,A      
604084,18411,163.56299353236,-60.81689667318,5338187334345783424,0.1088,7.083,-5.916,3.896,16.649902,0.002859,17.62064,0.010822,15.58307,0.009004,,,2.03757,0.970737,1.066833,,15033.3,2115.53,1.5463,105.33476,,,1.195824,O      
73789,73789,297.84217769906,60.60741507342,2237555777987009536,0.7134,5.024,-0.846,-4.953,12.010981,0.002768,12.108136,0.00289,11.829475,0.003817,11.736836,0.013431,0.278661,0.097156,0.181505,,8222.3,1255.4081,2.3683,25.323198,2.047,0.768,0.45687258,A      
202587,16914,58.78081116767,18.07173555918,49860176557319168,1.8919,15.906,-15.177,-4.757,13.535352,0.00276,13.999357,0.002958,12.896498,0.003811,12.657819,0.023092,1.10286,0.464005,0.638854,,6006.6,516.763,1.1437,1.544267,1.074,4.422,0.451287,F      
552298,66625,86.97511245284,13.08785218604,3346494038641678976,6.0226,80.819,45.113,-67.056,14.554546,0.00279,15.583633,0.004379,13.546938,0.003892,13.044205,0.163744,2.036696,1.029087,1.007608,,5193.4,160.8489,0.5314,0.08562323,0.632,0.327,0.63470566,M      
202106,16433,64.32207202507,20.06821916749,49055574563339904,0.6629,5.575,2.965,-4.722,14.12957,0.003376,14.636064,0.003137,13.371586,0.003825,13.075463,0.045254,1.264478,0.506494,0.757984,,6512.8,960.2387,1.7861,4.9208107,1.381,2.359,0.4459129,F      
308393,22720,36.10137601,20.48120799754,87551740097885184,3.5439,90.583,87.075,-24.965,12.231063,0.002768,12.64384,0.002835,11.638902,0.003804,11.398154,0.02653,1.004938,0.412777,0.592161,,5666.5,284.904,1.096,1.2486918,1.061,3.197,0.5296379,G      
538234,52561,352.11363205154,-28.28396032218,2330317420789154944,8.9183,58.168,57.776,6.748,14.151191,0.002815,15.315918,0.004918,13.079998,0.004041,12.591536,0.113191,2.23592,1.164727,1.071193,,3678.1,111.8557,0.5701,0.053117692,0.548,12.583,0.5842491,M      
38642,38642,306.01316693506,27.35597260004,1835981150489521152,1.122,10.446,-4.341,-9.501,11.663306,0.002765,11.865247,0.002818,11.320208,0.00379,11.180005,0.010719,0.545039,0.201941,0.343099,,7530.9,816.8652,2.3479,17.527746,1.868,1.035,0.43902093,A      
378331,92658,47.16514676352,43.47687264756,240767143537598592,0.7486,5.344,5.041,1.772,14.20351,0.002765,14.60813,0.003142,13.629329,0.003888,13.48634,0.089574,0.978802,0.40462,0.574182,,5850.9,1192.3025,1.7274,3.5512729,1.153,6.275,0.50180906,G      
36462,36462,310.54478623184,19.62807275605,1814170859868475520,3.3801,11.64,-6.906,-9.371,7.583085,0.002782,7.632061,0.002926,7.422346,0.003987,7.345055,0.005304,0.209715,0.048976,0.160739,1.7152,9128.3,328.6643,4.3736,96.68028,2.769,0.413,0.37916794,A      
215515,29842,38.44810816004,13.83382911251,74921276368097920,1.411,8.669,-7.292,-4.688,11.631785,0.002768,11.868201,0.002892,11.235391,0.003806,11.077355,0.012904,0.632811,0.236416,0.396395,,7042.6,723.8792,2.3688,11.151506,1.679,1.383,0.3713549,F      
531722,46049,279.39890237292,43.25652934246,2117052640776746752,0.3536,8.502,-1.489,-8.37,10.384404,0.002991,11.791372,0.006232,9.216288,0.004541,8.730532,0.01322,2.575085,1.406968,1.168117,1.2623,3659.7,5547.6816,193.6394,1319.7665,1.92,1.357,0.01962867,M      
572680,87007,268.84146393533,-33.18727188458,4043223496046723840,0.0917,7.449,-2.334,-7.074,15.587715,0.002887,17.311905,0.008316,14.323131,0.004145,13.125608,0.175069,2.988774,1.72419,1.264585,,3745.1,10945.392,62.2608,543.56195,3.715,0.216,0.01148136,M      
351725,66052,82.17000224649,41.32118212174,194519004416261504,1.524,1.843,-0.642,-1.727,12.796042,0.002782,13.135231,0.002819,12.293003,0.003809,12.080977,0.058086,0.842228,0.339189,0.503039,,5864.5,585.2985,1.4371,2.5547056,1.073,7.925,0.39235333,G      
320111,34438,47.05246885957,31.10339811206,123595075582676864,1.3737,9.098,8.99,-1.396,13.948032,0.002765,14.406421,0.003079,13.318936,0.003851,12.952778,0.04973,1.087484,0.458388,0.629096,,5419.0,674.9362,1.3234,1.480115,0.95,12.163,0.49757993,G      
222120,36447,29.68873746454,20.94354076562,97399451568233472,3.3346,8.313,7.879,-2.649,11.641602,0.002766,11.971174,0.002868,11.144725,0.003809,10.984641,0.01671,0.826449,0.329573,0.496877,,5833.7,295.1755,1.2272,1.5830113,1.006,8.75,0.47155598,F      
466866,81193,70.07015744268,36.30093548426,175151897364896768,0.4829,1.856,1.592,-0.954,14.271109,0.002882,15.208764,0.003061,13.284781,0.003807,12.803444,0.054395,1.923983,0.937655,0.986327,,6099.2,4404.7124,13.8149,47.922134,2.061,1.019,0.16760388,K      
15306,15306,0.16419581905,56.0037164724,420906524434703744,1.9058,13.733,13.643,-1.571,10.583166,0.00276,10.777352,0.002811,10.25026,0.003788,10.113709,0.006103,0.527092,0.194186,0.332906,,7948.7,549.1754,2.4807,20.139406,1.944,0.857,0.5023636,A      
82526,82526,91.13641655115,-8.71668464519,3005577023790630144,0.9775,0.338,0.053,0.334,12.118838,0.002771,12.371099,0.0029,11.707146,0.003803,11.549966,0.015827,0.663954,0.252261,0.411693,,8844.0,1039.4749,2.5259,34.271606,2.227,0.545,0.55048454,A      
487889,2216,67.61157664671,38.07929126339,178422390404144640,0.3916,2.56,1.673,-1.938,12.169881,0.002841,13.902899,0.004911,10.921282,0.004075,10.35415,0.008892,2.981617,1.733018,1.248599,,3660.2,2965.5159,74.8807,478.5607,1.923,1.345,0.0091828,M      
601179,15506,76.01059522689,-67.27665672738,4661877452938925824,-0.0081,1.646,1.646,0.05,13.484385,0.002794,13.366588,0.002954,13.675557,0.003963,,,-0.30897,-0.117797,-0.191173,,30464.8,15883.767,4.5135,,,,,O      
162634,62634,21.66246759939,59.31750187179,510067915198380928,0.3069,1.285,-1.09,-0.68,12.129456,0.002835,12.245443,0.003475,11.899732,0.004192,,,0.345712,0.115988,0.229724,,13917.7,2508.8674,3.6147,776.78937,4.85,,0.48372924,B      
171028,71028,30.85863367989,64.61654604582,518069714145241344,0.1765,1.215,-1.064,0.587,14.710726,0.002811,15.055642,0.002991,14.150711,0.003849,,,0.904931,0.344916,0.560015,,10689.5,4256.7314,3.5587,155.03288,3.147,0.266,0.45564002,B      
